movieId,values,metadata
109633,"[-0.056033045053482056, 0.021156134083867073, -0.08416850119829178, 0.06409499049186707, -0.059901073575019836, 0.03642842546105385, 0.0054362681694328785, -0.051427919417619705, -0.01414566021412611, -0.010961943306028843, -0.05378704145550728, -0.0028951705899089575, 0.018017113208770752, -0.03424704074859619, -0.013403409160673618, -0.021986287087202072, 0.0014178430428728461, -0.06817814707756042, -0.09044275432825089, -0.00048727987450547516, 0.001556662144139409, -0.04513867199420929, 0.029260318726301193, 0.010870114900171757, 0.08091604709625244, 0.060971591621637344, -0.017395799979567528, -0.012464930303394794, 0.03165039047598839, -0.05053717643022537, -0.026289669796824455, -0.04824039712548256]","{'movie_id': 109633, 'title': 'Garden of Words, The (Koto no ha no niwa) (2013)', 'imdb_id': 2591814, 'genres': 'Animation|Romance'}"
109723,"[0.06551667302846909, -0.030952639877796173, 0.08719617873430252, -0.06131235882639885, 0.0685352012515068, 0.06221015751361847, -0.07520600408315659, 0.00996537134051323, -0.04242615029215813, 0.03211797773838043, -0.04814406484365463, -0.05631621181964874, -0.014066598378121853, 0.06259845942258835, -0.05234633386135101, 0.01766624115407467, 0.0825565978884697, 0.06323494762182236, -0.08100645989179611, -0.07090487331151962, -0.05997202545404434, 0.06746852397918701, -0.07397952675819397, 0.09205269813537598, -0.026036864146590233, 0.022562287747859955, 0.045877035707235336, 0.0057040913961827755, -0.008037903346121311, 0.015971753746271133, -0.019753610715270042, -0.04878387972712517]","{'movie_id': 109723, 'title': 'Bag Man, The (2014)', 'imdb_id': 2212008, 'genres': 'Crime|Drama|Thriller'}"
109850,"[-0.013250635005533695, -0.03740851208567619, -0.005713175982236862, -0.011300123296678066, -0.004696611315011978, -0.013340617530047894, 0.01886490173637867, -0.11192821711301804, -0.060954540967941284, 0.0002118820120813325, -0.05832372233271599, 0.011180893518030643, 0.026542915031313896, 0.03570573404431343, 0.07684583216905594, -0.05841387063264847, -0.05866849049925804, 0.0639582946896553, 0.09246290475130081, 0.04600515216588974, 0.04840927943587303, -0.01109093613922596, 0.07455400377511978, 0.01801641285419464, 0.0550231896340847, 0.03397414833307266, 0.011702152900397778, -0.04152895510196686, -0.031426768749952316, 0.023168666288256645, -0.007416248321533203, 0.014636731706559658]","{'movie_id': 109850, 'title': 'Need for Speed (2014)', 'imdb_id': 2369135, 'genres': 'Action|Crime|Drama|IMAX'}"
109853,"[-0.023190531879663467, 0.04381519928574562, 0.048231035470962524, -0.02724570780992508, 0.010327997617423534, 0.04617617279291153, -0.05163217708468437, 0.050293780863285065, 0.00479090167209506, 0.023817678913474083, 0.04333727806806564, -0.05868852511048317, -0.06394445151090622, -0.04108594357967377, -0.018485039472579956, 0.03923157602548599, 0.022815002128481865, 0.03646816313266754, 0.025039084255695343, 0.0362558476626873, -0.0011629941873252392, 0.04307510703802109, -0.055519625544548035, 0.032106637954711914, 0.09277251362800598, 0.008837579749524593, 0.0508773997426033, 0.052200134843587875, -0.058576446026563644, -0.008897275663912296, -0.0030648389365524054, 0.013373232446610928]","{'movie_id': 109853, 'title': 'Barefoot (2014)', 'imdb_id': 2355495, 'genres': 'Comedy|Drama|Romance'}"
109864,"[-0.004239821340888739, 0.016965333372354507, -0.0022670140024274588, -0.01594657450914383, 0.007692649960517883, 0.013293848372995853, -0.0661020278930664, 0.02234220691025257, -0.019345315173268318, -0.04791703820228577, -0.05166785046458244, -0.02050500549376011, 0.0512278750538826, 0.0036695769522339106, 0.012496055103838444, -0.02320694550871849, -0.0504431277513504, 0.050494272261857986, -0.0037048610392957926, -0.010942277498543262, 0.00368340197019279, -0.041952479630708694, -0.04924890771508217, -0.007530360948294401, 0.07997243851423264, -0.04778846353292465, -0.016172651201486588, 0.0028335084207355976, 0.0004014922888018191, -0.00911886990070343, 0.047100529074668884, -0.017227012664079666]","{'movie_id': 109864, 'title': 'Veronica Mars (2014)', 'imdb_id': 2771372, 'genres': 'Comedy|Crime|Drama'}"
109895,"[-0.008796765469014645, 0.02585403062403202, 0.04570312798023224, 0.06855611503124237, -0.03038943000137806, -0.01809004880487919, -0.028070706874132156, 0.07966724783182144, -0.021509431302547455, 0.051203403621912, 0.034374840557575226, -0.05385678634047508, 0.03567754849791527, -0.0527910441160202, -0.06084546446800232, -0.013907435350120068, 0.028025684878230095, -0.010919839143753052, 0.061313919723033905, -0.08685427904129028, -0.027234146371483803, 0.00785510428249836, -0.06807450950145721, 0.00997105985879898, -0.03653979301452637, -0.01543230377137661, -0.03554760292172432, 0.025895752012729645, -0.03790345415472984, -0.03815187141299248, 0.00870139803737402, 0.05535981431603432]","{'movie_id': 109895, 'title': 'Bad Words (2013)', 'imdb_id': 2170299, 'genres': 'Comedy'}"
109897,"[0.08524233102798462, -0.03702835366129875, 0.02757449634373188, -0.04137401282787323, -0.0038968215230852365, -0.07192423939704895, -0.023468757048249245, 0.01985841430723667, -0.06562750041484833, 0.02018767222762108, 0.08814503252506256, -0.016592830419540405, 0.06991708278656006, -0.037455275654792786, -0.03106297366321087, -0.06133023276925087, -0.0151242446154356, 0.02891436219215393, -0.05956139415502548, 0.02251872606575489, 0.056261975318193436, 0.053433556109666824, -0.01696327142417431, -0.0021622879430651665, -0.06314261257648468, -0.031334735453128815, -0.03732158988714218, -0.04667678102850914, 0.02726246975362301, -0.0523507297039032, 0.030670765787363052, 0.051589082926511765]","{'movie_id': 109897, 'title': 'Son of God (2014)', 'imdb_id': 3210686, 'genres': 'Drama'}"
109941,"[0.021755212917923927, 0.08634854108095169, -0.00938382651656866, 0.07879001647233963, 0.05881787836551666, -0.07461398839950562, 0.06125520542263985, 0.04304749146103859, -0.06505824625492096, 0.04046032950282097, 0.07354380190372467, -0.07426383346319199, 0.0020046380814164877, -0.011809712275862694, 0.06303192675113678, 0.009126394055783749, 0.033312346786260605, -0.0060867671854794025, -0.01046542078256607, -0.07290592044591904, -0.04330816492438316, -0.0727185532450676, 0.0007517029298469424, 0.011790280230343342, -0.0023154139053076506, 0.042566798627376556, -0.036687832325696945, -0.04808790609240532, -0.01742834411561489, 0.03408275544643402, -0.058409884572029114, 0.047061238437891006]","{'movie_id': 109941, 'title': 'Puss in Boots: The Three Diablos (2012)', 'imdb_id': 2268617, 'genres': 'Animation|Comedy'}"
109968,"[-0.0602543018758297, -0.07065800577402115, 0.05202421545982361, -0.07494623214006424, -0.03837326169013977, -0.01376938447356224, 0.07388930022716522, 0.04287272319197655, -0.05158461257815361, 0.0028473648708313704, 0.09207233786582947, -0.0015214151935651898, -0.05432356521487236, -0.02425219677388668, 0.010914908722043037, -0.04282815009355545, -0.013570407405495644, 0.04063567891716957, 0.002283151261508465, 0.051500871777534485, 0.015705544501543045, 0.07689235359430313, 0.021958891302347183, -0.08331131935119629, -0.04363420605659485, 0.054033663123846054, 0.06268812716007233, 0.08919581770896912, 0.01416736003011465, -0.00580087024718523, -0.031569432467222214, -0.061041321605443954]","{'movie_id': 109968, 'title': ""Why Don't You Play In Hell? (Jigoku de naze warui) (2013)"", 'imdb_id': 2409302, 'genres': 'Action|Drama'}"
109971,"[0.015596793033182621, 0.03134073317050934, 0.010309566743671894, -0.0921763926744461, 0.014748241752386093, 0.08680915087461472, -0.01856832765042782, 0.04356863349676132, -0.007568306289613247, 0.014212916605174541, -0.05117699131369591, 0.016865069046616554, 0.05828208848834038, -0.0021139022428542376, -0.08827390521764755, 0.030794698745012283, -0.007553193252533674, 0.013561432249844074, -0.061781976372003555, 0.040787748992443085, -0.05197424069046974, -0.013456203043460846, -0.029546497389674187, -0.07251299172639847, -0.005196697544306517, 0.036546144634485245, -0.05977426469326019, -0.011738600209355354, 0.05933302268385887, -0.03526480123400688, -0.02034085988998413, -0.08445775508880615]","{'movie_id': 109971, 'title': 'Ocho apellidos vascos (2014)', 'imdb_id': 2955316, 'genres': 'Comedy'}"
110286,"[0.010808102786540985, 0.0012877084081992507, 0.031147832050919533, 0.01692107692360878, -0.00760433916002512, 0.000836617429740727, 0.028352346271276474, -0.09259574115276337, 0.040208280086517334, -0.05484442040324211, -0.04974011704325676, 0.002205670578405261, -0.018243426457047462, 0.033846136182546616, -0.030183425173163414, 0.032735928893089294, -0.005055341403931379, 0.06399806588888168, 0.051070839166641235, -0.004686860833317041, -0.0028202710673213005, -0.0052668009884655476, 0.07302414625883102, 0.04446302354335785, 0.05778084322810173, 0.02153761312365532, -0.01612389273941517, -0.07968888431787491, -0.028351809829473495, -0.004516256041824818, -0.02726561948657036, -0.00712175015360117]","{'movie_id': 110286, 'title': '13 Sins (2014)', 'imdb_id': 2059171, 'genres': 'Horror|Thriller'}"
110297,"[0.016760705038905144, -0.07141218334436417, -0.07259705662727356, -0.07206916064023972, 0.025008520111441612, -0.026034671813249588, 0.013446478173136711, -0.04667969420552254, 0.040085989981889725, -0.07425560057163239, -0.02716328762471676, -0.08401969820261002, -0.03683007135987282, 0.05959686264395714, -0.035869963467121124, 0.018820907920598984, 0.03732332959771156, -0.01634974591434002, 0.02029862441122532, 0.050876397639513016, 0.09273398667573929, -0.06470363587141037, 0.028048798441886902, -0.00012941901513841003, -0.015940960496664047, 0.011799260042607784, -0.05453648418188095, -0.03475373983383179, -0.04801476374268532, -0.019576413556933403, 0.00138972164131701, 0.0014149913331493735]","{'movie_id': 110297, 'title': 'Muppets Most Wanted (2014)', 'imdb_id': 2281587, 'genres': 'Adventure|Comedy|Crime'}"
110350,"[0.04174773022532463, 0.04088198021054268, -0.034868136048316956, -0.027222098782658577, -0.021710403263568878, -0.09406665712594986, -0.044637784361839294, -0.0323360450565815, 0.07068057358264923, -0.04485264793038368, 0.07955916970968246, -0.010304328985512257, 0.046714525669813156, -0.05997736006975174, -0.019243968650698662, -0.06177757680416107, 0.06763710081577301, -0.05260998755693436, 0.022744400426745415, -0.03354022651910782, 0.07335711270570755, 0.017851896584033966, -0.08984871953725815, 0.0058560981415212154, -0.05146583169698715, 0.023759901523590088, 0.009500687941908836, 0.01841472089290619, 0.018860584124922752, -0.025058511644601822, -0.031644850969314575, 0.002643032232299447]","{'movie_id': 110350, 'title': 'Free to Play (2014)', 'imdb_id': 3203290, 'genres': 'Documentary'}"
110387,"[-0.011638167314231396, -0.011216947808861732, 0.0608568973839283, 0.04771813377737999, 0.06780364364385605, 0.054648507386446, -0.0011525698937475681, 0.025444429367780685, 0.014638558030128479, 0.06767500191926956, -0.009027180261909962, 0.03846162557601929, 0.06661618500947952, -0.015351186506450176, 0.01199948601424694, 0.10850121825933456, 0.045927029103040695, 0.035431500524282455, 0.028267964720726013, -0.04486432299017906, -0.059687256813049316, -0.08115026354789734, 0.03146320581436157, 0.01400720328092575, -0.09137193858623505, 0.03132321313023567, 0.01277315616607666, 0.01111934706568718, -0.042961787432432175, -0.004261778201907873, 0.03677293285727501, -0.008651845157146454]","{'movie_id': 110387, 'title': 'Unknown Known, The (2013)', 'imdb_id': 2390962, 'genres': 'Documentary'}"
110501,"[-0.07398326694965363, -0.010749183595180511, 0.04087093099951744, 0.01037693303078413, 0.07133497297763824, -0.05449521541595459, -0.005632778629660606, 0.00489819934591651, -0.054917946457862854, -0.004520788788795471, -0.022344090044498444, 0.07968681305646896, -0.04290749877691269, 0.010897820815443993, -0.02495911531150341, 0.011557627469301224, 0.055213235318660736, -0.06585496664047241, 0.025091996416449547, -0.04417695105075836, -0.07505296170711517, -0.028385650366544724, 0.0163272712379694, 0.05537918210029602, -0.005592272616922855, 0.03906026482582092, -0.010305656120181084, 0.04765741527080536, 0.07754990458488464, -0.03728026896715164, -0.06871683895587921, -0.07641007751226425]","{'movie_id': 110501, 'title': 'The Raid 2: Berandal (2014)', 'imdb_id': 2265171, 'genres': 'Action|Crime|Thriller'}"
110586,"[0.05065407603979111, -0.05406391993165016, -0.04989425465464592, -0.0489678680896759, -0.019325269386172295, 0.03250281140208244, -0.005002678371965885, 0.042703744024038315, -0.02190319076180458, 0.02336284890770912, 0.09780776500701904, 0.06453642249107361, 0.08221939951181412, 0.03486372157931328, 0.005117875523865223, -0.001451755641028285, 0.027890829369425774, -0.05283709615468979, -0.06952739506959915, -0.08521313965320587, -0.07567273825407028, 0.039931174367666245, 0.05100006237626076, -0.08284253627061844, -0.0669218972325325, 0.019592439755797386, -0.02610369399189949, -0.10138708353042603, -0.03891826793551445, -0.014799242839217186, 0.095594622194767, 0.08993446826934814]","{'movie_id': 110586, 'title': 'Calvary (2014)', 'imdb_id': 2234003, 'genres': 'Comedy|Drama'}"
110591,"[-0.020572541281580925, -0.050113629549741745, -0.015639135614037514, 0.04870162159204483, -0.08371318876743317, -0.07507646828889847, 0.028696279972791672, -0.01088662724941969, 0.045466478914022446, -0.04760027676820755, 0.013506035320460796, 0.05013680458068848, 0.10746939480304718, -0.05697418376803398, -0.02146373689174652, 0.017953969538211823, 0.005353852640837431, -0.07564209401607513, -0.055589381605386734, -0.09252243489027023, 0.03723173215985298, 0.002368978690356016, 0.021658791229128838, 0.01160570327192545, -0.05381612479686737, -0.042302265763282776, 0.032927755266427994, 0.056599754840135574, -0.01822962611913681, 0.026281606405973434, 0.08925744146108627, 0.030111657455563545]","{'movie_id': 110591, 'title': 'Oculus (2013)', 'imdb_id': 2388715, 'genres': 'Horror'}"
110603,"[-0.004754950292408466, 0.005676500499248505, 0.03128523752093315, 0.017153633758425713, -0.015697622671723366, -0.008190968073904514, 0.03250870108604431, -0.04577608406543732, -0.05731021985411644, -0.004340942483395338, -0.09744780510663986, 0.024213368073105812, 0.0399264320731163, -0.048905808478593826, -0.02782924845814705, 0.05582708492875099, 0.07832302898168564, -0.020289625972509384, 0.047018032521009445, 0.03847569227218628, 0.00014145715977065265, -0.0545291043817997, 0.02151285856962204, 0.018781067803502083, 0.02487971819937229, 0.06971471756696701, 0.01244821771979332, 0.012484906241297722, -0.03493278846144676, -0.03428282216191292, 0.04183166101574898, 0.054114293307065964]","{'movie_id': 110603, 'title': ""God's Not Dead (2014)"", 'imdb_id': 2528814, 'genres': 'Drama'}"
110655,"[0.04335029423236847, -0.09361805021762848, -0.00929640606045723, 0.05033314973115921, -0.06745235621929169, -0.028579235076904297, -0.06020113453269005, 0.03822449967265129, 0.03549698740243912, 0.04150088503956795, 0.01939605362713337, -0.00893782265484333, -0.056736916303634644, 0.02649497054517269, -0.017422650009393692, 0.023654650896787643, -0.0626000463962555, -0.028252720832824707, 0.07629217207431793, 0.02592579647898674, -0.012198323383927345, -0.05659414827823639, 0.07165510952472687, -0.09775106608867645, 0.037283167243003845, -0.012252699583768845, 0.006160931661725044, 0.01133849285542965, -0.04767823964357376, 0.073555126786232, -0.04188143089413643, -0.031123202294111252]","{'movie_id': 110655, 'title': 'Rio 2 (2014)', 'imdb_id': 2357291, 'genres': 'Adventure|Animation|Children|Comedy'}"
110669,"[0.034722696989774704, 0.009719769470393658, 0.0887741968035698, 0.048404399305582047, -0.0688212513923645, 0.01431344635784626, -0.04929380491375923, -0.04920712485909462, 0.008125266060233116, 0.003601241856813431, -0.0312652513384819, -0.04736834019422531, 0.05509011819958687, 0.002292229561135173, -0.05703968554735184, -0.01016270462423563, -0.014394923113286495, 0.017713481560349464, -0.01795899122953415, -0.005582091864198446, -0.015567951835691929, 0.052416156977415085, -0.0723223090171814, -0.07283332943916321, -0.017684457823634148, 0.0176734309643507, 0.08782916516065598, 0.03384878858923912, 0.03988978639245033, -0.01080214511603117, 0.017534470185637474, -0.033231839537620544]","{'movie_id': 110669, 'title': 'Honest Liar, An (2014)', 'imdb_id': 2246565, 'genres': 'Comedy|Documentary'}"
